geo_level,geo_code,geo_version,name,variable,number
district,637,,Bojanala,Professional nurses,99.7
district,637,,Bojanala,Psychologists,0.6
district,637,,Bojanala,Radiographers,2.3
district,637,,Bojanala,Student nurses,1.1
municipality,292,,Buffalo City,Clinical Associates,0.6
municipality,292,,Buffalo City,Dental practitioners,3.6
municipality,292,,Buffalo City,Dental specialists,
municipality,292,,Buffalo City,Dental therapists,0.9
municipality,292,,Buffalo City,Enrolled nurses,71.4
municipality,292,,Buffalo City,Environmental health practitioners per 100 000 population,0.2
municipality,292,,Buffalo City,Medical practitioners,70.8
municipality,292,,Buffalo City,Medical researchers,0.2
municipality,292,,Buffalo City,Medical specialists,8.8
municipality,292,,Buffalo City,Nursing assistants,116.9
municipality,292,,Buffalo City,Occupational therapists,3.1
municipality,292,,Buffalo City,Pharmacists,21
municipality,292,,Buffalo City,Physiotherapists,4
municipality,292,,Buffalo City,Professional nurses,254.2
municipality,292,,Buffalo City,Psychologists,0.9
municipality,292,,Buffalo City,Radiographers,12.9
municipality,292,,Buffalo City,Student nurses,
district,102,,Cape Winelands,Clinical Associates,5.8
district,102,,Cape Winelands,Dental practitioners,1.5
district,102,,Cape Winelands,Dental specialists,
district,102,,Cape Winelands,Dental therapists,46.2
district,102,,Cape Winelands,Enrolled nurses,
district,102,,Cape Winelands,Environmental health practitioners per 100 000 population,
district,102,,Cape Winelands,Medical practitioners,30
district,102,,Cape Winelands,Medical researchers,
district,102,,Cape Winelands,Medical specialists,11
district,102,,Cape Winelands,Nursing assistants,48.2
district,102,,Cape Winelands,Occupational therapists,1.7
district,102,,Cape Winelands,Pharmacists,13.7
district,102,,Cape Winelands,Physiotherapists,1.9
district,102,,Cape Winelands,Professional nurses,79.4
district,102,,Cape Winelands,Psychologists,0.6
district,102,,Cape Winelands,Radiographers,5.5
district,102,,Cape Winelands,Student nurses,
district,935,,Capricorn,Clinical Associates,0.2
district,935,,Capricorn,Dental practitioners,4.5
district,935,,Capricorn,Dental specialists,0.2
district,935,,Capricorn,Dental therapists,1.9
district,935,,Capricorn,Enrolled nurses,84
district,935,,Capricorn,Environmental health practitioners per 100 000 population,0.7
district,935,,Capricorn,Medical practitioners,44.1
district,935,,Capricorn,Medical researchers,0.1
district,935,,Capricorn,Medical specialists,4.4
district,935,,Capricorn,Nursing assistants,95
district,935,,Capricorn,Occupational therapists,5.3
district,935,,Capricorn,Pharmacists,14.5
district,935,,Capricorn,Physiotherapists,3.9
district,935,,Capricorn,Professional nurses,173.7
district,935,,Capricorn,Psychologists,3.4
district,935,,Capricorn,Radiographers,5.5
district,935,,Capricorn,Student nurses,7.1
district,105,,Central Karoo,Clinical Associates,3
district,105,,Central Karoo,Dental practitioners,
district,105,,Central Karoo,Dental specialists,
district,105,,Central Karoo,Dental therapists,45.5
district,105,,Central Karoo,Enrolled nurses,
district,105,,Central Karoo,Environmental health practitioners per 100 000 population,
district,105,,Central Karoo,Medical practitioners,26.5
district,105,,Central Karoo,Medical researchers,
district,105,,Central Karoo,Medical specialists,
district,105,,Central Karoo,Nursing assistants,81
district,105,,Central Karoo,Occupational therapists,1.5
district,105,,Central Karoo,Pharmacists,28
district,105,,Central Karoo,Physiotherapists,1.5
district,105,,Central Karoo,Professional nurses,125.2
district,105,,Central Karoo,Psychologists,
district,105,,Central Karoo,Radiographers,5.9
district,105,,Central Karoo,Student nurses,
district,213,,Chris Hani,Clinical Associates,2.3
district,213,,Chris Hani,Dental practitioners,2.3
district,213,,Chris Hani,Dental specialists,
district,213,,Chris Hani,Dental therapists,
district,213,,Chris Hani,Enrolled nurses,55.4
district,213,,Chris Hani,Environmental health practitioners per 100 000 population,0.1
district,213,,Chris Hani,Medical practitioners,21
district,213,,Chris Hani,Medical researchers,
district,213,,Chris Hani,Medical specialists,0.1
district,213,,Chris Hani,Nursing assistants,90.4
district,213,,Chris Hani,Occupational therapists,2.2
district,213,,Chris Hani,Pharmacists,9
district,213,,Chris Hani,Physiotherapists,2.2
district,213,,Chris Hani,Professional nurses,198.3
district,213,,Chris Hani,Psychologists,0.5
district,213,,Chris Hani,Radiographers,4.5
district,213,,Chris Hani,Student nurses,
municipality,1910,,City of Cape Town,Clinical Associates,2.2
municipality,1910,,City of Cape Town,Dental practitioners,0.7
municipality,1910,,City of Cape Town,Dental specialists,0.1
municipality,1910,,City of Cape Town,Dental therapists,56.2
municipality,1910,,City of Cape Town,Enrolled nurses,
municipality,1910,,City of Cape Town,Environmental health practitioners per 100 000 population,
municipality,1910,,City of Cape Town,Medical practitioners,45.5
municipality,1910,,City of Cape Town,Medical researchers,0.1
municipality,1910,,City of Cape Town,Medical specialists,35.1
municipality,1910,,City of Cape Town,Nursing assistants,100
municipality,1910,,City of Cape Town,Occupational therapists,3.8
municipality,1910,,City of Cape Town,Pharmacists,17.8
municipality,1910,,City of Cape Town,Physiotherapists,3.6
municipality,1910,,City of Cape Town,Professional nurses,115.7
municipality,1910,,City of Cape Town,Psychologists,2.4
municipality,1910,,City of Cape Town,Radiographers,11.6
municipality,1910,,City of Cape Town,Student nurses,
municipality,798,,City of Johannesburg,Clinical Associates,0.1
municipality,798,,City of Johannesburg,Dental practitioners,1.5
municipality,798,,City of Johannesburg,Dental specialists,0.9
municipality,798,,City of Johannesburg,Dental therapists,0.2
municipality,798,,City of Johannesburg,Enrolled nurses,62.6
municipality,798,,City of Johannesburg,Environmental health practitioners per 100 000 population,0.5
municipality,798,,City of Johannesburg,Medical practitioners,32.4
municipality,798,,City of Johannesburg,Medical researchers,0.1
municipality,798,,City of Johannesburg,Medical specialists,21.6
municipality,798,,City of Johannesburg,Nursing assistants,58.3
municipality,798,,City of Johannesburg,Occupational therapists,2.2
municipality,798,,City of Johannesburg,Pharmacists,9
municipality,798,,City of Johannesburg,Physiotherapists,2.3
municipality,798,,City of Johannesburg,Professional nurses,114.9
municipality,798,,City of Johannesburg,Psychologists,2
municipality,798,,City of Johannesburg,Radiographers,6.9
municipality,798,,City of Johannesburg,Student nurses,15.3
municipality,799,,City of Tshwane,Clinical Associates,0.6
municipality,799,,City of Tshwane,Dental practitioners,5.2
municipality,799,,City of Tshwane,Dental specialists,2.8
municipality,799,,City of Tshwane,Dental therapists,0.6
municipality,799,,City of Tshwane,Enrolled nurses,95.1
municipality,799,,City of Tshwane,Environmental health practitioners per 100 000 population,0.2
municipality,799,,City of Tshwane,Medical practitioners,39.9
municipality,799,,City of Tshwane,Medical researchers,0.1
municipality,799,,City of Tshwane,Medical specialists,30.7
municipality,799,,City of Tshwane,Nursing assistants,81
municipality,799,,City of Tshwane,Occupational therapists,3.9
municipality,799,,City of Tshwane,Pharmacists,14
municipality,799,,City of Tshwane,Physiotherapists,3.6
municipality,799,,City of Tshwane,Professional nurses,172.3
municipality,799,,City of Tshwane,Psychologists,3.5
municipality,799,,City of Tshwane,Radiographers,9.9
municipality,799,,City of Tshwane,Student nurses,2
district,640,,Dr Kenneth Kaunda,Clinical Associates,1.9
district,640,,Dr Kenneth Kaunda,Dental practitioners,2.2
district,640,,Dr Kenneth Kaunda,Dental specialists,
district,640,,Dr Kenneth Kaunda,Dental therapists,0.3
district,640,,Dr Kenneth Kaunda,Enrolled nurses,40.4
district,640,,Dr Kenneth Kaunda,Environmental health practitioners per 100 000 population,1.5
district,640,,Dr Kenneth Kaunda,Medical practitioners,54.2
district,640,,Dr Kenneth Kaunda,Medical researchers,
district,640,,Dr Kenneth Kaunda,Medical specialists,11.6
district,640,,Dr Kenneth Kaunda,Nursing assistants,134.8
district,640,,Dr Kenneth Kaunda,Occupational therapists,4
district,640,,Dr Kenneth Kaunda,Pharmacists,13.1
district,640,,Dr Kenneth Kaunda,Physiotherapists,4
district,640,,Dr Kenneth Kaunda,Professional nurses,193.2
district,640,,Dr Kenneth Kaunda,Psychologists,2.7
district,640,,Dr Kenneth Kaunda,Radiographers,7.1
district,640,,Dr Kenneth Kaunda,Student nurses,
district,639,,Dr Ruth Segomotsi Mompati,Clinical Associates,1.6
district,639,,Dr Ruth Segomotsi Mompati,Dental practitioners,3.8
district,639,,Dr Ruth Segomotsi Mompati,Dental specialists,
district,639,,Dr Ruth Segomotsi Mompati,Dental therapists,0.5
district,639,,Dr Ruth Segomotsi Mompati,Enrolled nurses,40.1
district,639,,Dr Ruth Segomotsi Mompati,Environmental health practitioners per 100 000 population,2.2
district,639,,Dr Ruth Segomotsi Mompati,Medical practitioners,16.4
district,639,,Dr Ruth Segomotsi Mompati,Medical researchers,
district,639,,Dr Ruth Segomotsi Mompati,Medical specialists,2
district,639,,Dr Ruth Segomotsi Mompati,Nursing assistants,96.7
district,639,,Dr Ruth Segomotsi Mompati,Occupational therapists,1.8
district,639,,Dr Ruth Segomotsi Mompati,Pharmacists,9.4
district,639,,Dr Ruth Segomotsi Mompati,Physiotherapists,3.6
district,639,,Dr Ruth Segomotsi Mompati,Professional nurses,164.6
district,639,,Dr Ruth Segomotsi Mompati,Psychologists,0.5
district,639,,Dr Ruth Segomotsi Mompati,Radiographers,2.9
district,639,,Dr Ruth Segomotsi Mompati,Student nurses,
province,EC,,Eastern Cape,Clinical Associates,1.3
province,EC,,Eastern Cape,Dental practitioners,2.4
province,EC,,Eastern Cape,Dental specialists,
province,EC,,Eastern Cape,Dental therapists,0.3
province,EC,,Eastern Cape,Enrolled nurses,50.8
province,EC,,Eastern Cape,Environmental health practitioners per 100 000 population,0.4
province,EC,,Eastern Cape,Medical practitioners,30.8
province,EC,,Eastern Cape,Medical researchers,0
province,EC,,Eastern Cape,Medical specialists,3
province,EC,,Eastern Cape,Nursing assistants,81.6
province,EC,,Eastern Cape,Occupational therapists,2.3
province,EC,,Eastern Cape,Pharmacists,13
province,EC,,Eastern Cape,Physiotherapists,2.6
province,EC,,Eastern Cape,Professional nurses,170.9
province,EC,,Eastern Cape,Psychologists,1.1
province,EC,,Eastern Cape,Radiographers,5.9
province,EC,,Eastern Cape,Student nurses,
district,832,,Ehlanzeni,Clinical Associates,1.7
district,832,,Ehlanzeni,Dental practitioners,2.6
district,832,,Ehlanzeni,Dental specialists,0.1
district,832,,Ehlanzeni,Dental therapists,0.6
district,832,,Ehlanzeni,Enrolled nurses,64.6
district,832,,Ehlanzeni,Environmental health practitioners per 100 000 population,1.9
district,832,,Ehlanzeni,Medical practitioners,32.3
district,832,,Ehlanzeni,Medical researchers,
district,832,,Ehlanzeni,Medical specialists,2.6
district,832,,Ehlanzeni,Nursing assistants,45.7
district,832,,Ehlanzeni,Occupational therapists,2.9
district,832,,Ehlanzeni,Pharmacists,10.2
district,832,,Ehlanzeni,Physiotherapists,3
district,832,,Ehlanzeni,Professional nurses,174
district,832,,Ehlanzeni,Psychologists,1.1
district,832,,Ehlanzeni,Radiographers,3.7
district,832,,Ehlanzeni,Student nurses,
municipality,797,,Ekurhuleni,Clinical Associates,0.1
municipality,797,,Ekurhuleni,Dental practitioners,1.1
municipality,797,,Ekurhuleni,Dental specialists,
municipality,797,,Ekurhuleni,Dental therapists,0.4
municipality,797,,Ekurhuleni,Enrolled nurses,48.9
municipality,797,,Ekurhuleni,Environmental health practitioners per 100 000 population,0.9
municipality,797,,Ekurhuleni,Medical practitioners,31.1
municipality,797,,Ekurhuleni,Medical researchers,0
municipality,797,,Ekurhuleni,Medical specialists,3.9
municipality,797,,Ekurhuleni,Nursing assistants,40.1
municipality,797,,Ekurhuleni,Occupational therapists,2.1
municipality,797,,Ekurhuleni,Pharmacists,9.6
municipality,797,,Ekurhuleni,Physiotherapists,2.1
municipality,797,,Ekurhuleni,Professional nurses,92.4
municipality,797,,Ekurhuleni,Psychologists,0.8
municipality,797,,Ekurhuleni,Radiographers,4
municipality,797,,Ekurhuleni,Student nurses,1.7
district,420,,Fezile Dabi,Clinical Associates,1.8
district,420,,Fezile Dabi,Dental practitioners,2.5
district,420,,Fezile Dabi,Dental specialists,
district,420,,Fezile Dabi,Dental therapists,
district,420,,Fezile Dabi,Enrolled nurses,33.1
district,420,,Fezile Dabi,Environmental health practitioners per 100 000 population,1.8
district,420,,Fezile Dabi,Medical practitioners,23.4
district,420,,Fezile Dabi,Medical researchers,
district,420,,Fezile Dabi,Medical specialists,0.9
district,420,,Fezile Dabi,Nursing assistants,60.4
district,420,,Fezile Dabi,Occupational therapists,2.3
district,420,,Fezile Dabi,Pharmacists,13.8
district,420,,Fezile Dabi,Physiotherapists,1.6
district,420,,Fezile Dabi,Professional nurses,62
district,420,,Fezile Dabi,Psychologists,0.7
district,420,,Fezile Dabi,Radiographers,4.1
district,420,,Fezile Dabi,Student nurses,
district,309,,Frances Baard,Clinical Associates,
district,309,,Frances Baard,Dental practitioners,5.9
district,309,,Frances Baard,Dental specialists,
district,309,,Frances Baard,Dental therapists,1.6
district,309,,Frances Baard,Enrolled nurses,26.4
district,309,,Frances Baard,Environmental health practitioners per 100 000 population,2.2
district,309,,Frances Baard,Medical practitioners,97.6
district,309,,Frances Baard,Medical researchers,0.3
district,309,,Frances Baard,Medical specialists,6.5
district,309,,Frances Baard,Nursing assistants,99.2
district,309,,Frances Baard,Occupational therapists,9.3
district,309,,Frances Baard,Pharmacists,23.6
district,309,,Frances Baard,Physiotherapists,8.1
district,309,,Frances Baard,Professional nurses,181.8
district,309,,Frances Baard,Psychologists,4.4
district,309,,Frances Baard,Radiographers,14
district,309,,Frances Baard,Student nurses,
province,FS,,Free State,Clinical Associates,0.8
province,FS,,Free State,Dental practitioners,3
province,FS,,Free State,Dental specialists,0
province,FS,,Free State,Dental therapists,
province,FS,,Free State,Enrolled nurses,39.4
province,FS,,Free State,Environmental health practitioners per 100 000 population,2.6
province,FS,,Free State,Medical practitioners,27.7
province,FS,,Free State,Medical researchers,0.2
province,FS,,Free State,Medical specialists,12.5
province,FS,,Free State,Nursing assistants,80.6
province,FS,,Free State,Occupational therapists,3.2
province,FS,,Free State,Pharmacists,13.8
province,FS,,Free State,Physiotherapists,3.1
province,FS,,Free State,Professional nurses,89.7
province,FS,,Free State,Psychologists,1
province,FS,,Free State,Radiographers,6.1
province,FS,,Free State,Student nurses,
,,,Garden Route,Clinical Associates,2.3
,,,Garden Route,Dental practitioners,
,,,Garden Route,Dental specialists,
,,,Garden Route,Dental therapists,43.8
,,,Garden Route,Enrolled nurses,
,,,Garden Route,Environmental health practitioners per 100 000 population,
,,,Garden Route,Medical practitioners,35
,,,Garden Route,Medical researchers,
,,,Garden Route,Medical specialists,9.6
,,,Garden Route,Nursing assistants,52.3
,,,Garden Route,Occupational therapists,1.7
,,,Garden Route,Pharmacists,21.3
,,,Garden Route,Physiotherapists,2.3
,,,Garden Route,Professional nurses,94.3
,,,Garden Route,Psychologists,0.4
,,,Garden Route,Radiographers,4.7
,,,Garden Route,Student nurses,
province,GT,,Gauteng,Clinical Associates,0.4
province,GT,,Gauteng,Dental practitioners,2.4
province,GT,,Gauteng,Dental specialists,1
province,GT,,Gauteng,Dental therapists,0.4
province,GT,,Gauteng,Enrolled nurses,68.6
province,GT,,Gauteng,Environmental health practitioners per 100 000 population,1.1
province,GT,,Gauteng,Medical practitioners,33.7
province,GT,,Gauteng,Medical researchers,0.1
province,GT,,Gauteng,Medical specialists,17.2
province,GT,,Gauteng,Nursing assistants,59.2
province,GT,,Gauteng,Occupational therapists,2.7
province,GT,,Gauteng,Pharmacists,11.4
province,GT,,Gauteng,Physiotherapists,2.6
province,GT,,Gauteng,Professional nurses,131.6
province,GT,,Gauteng,Psychologists,2.1
province,GT,,Gauteng,Radiographers,6.6
province,GT,,Gauteng,Student nurses,20.8
district,830,,Gert Sibande,Clinical Associates,2.3
district,830,,Gert Sibande,Dental practitioners,3.2
district,830,,Gert Sibande,Dental specialists,
district,830,,Gert Sibande,Dental therapists,0.6
district,830,,Gert Sibande,Enrolled nurses,45.4
district,830,,Gert Sibande,Environmental health practitioners per 100 000 population,1
district,830,,Gert Sibande,Medical practitioners,22.3
district,830,,Gert Sibande,Medical researchers,
district,830,,Gert Sibande,Medical specialists,0.2
district,830,,Gert Sibande,Nursing assistants,36.4
district,830,,Gert Sibande,Occupational therapists,2.4
district,830,,Gert Sibande,Pharmacists,9
district,830,,Gert Sibande,Physiotherapists,2.5
district,830,,Gert Sibande,Professional nurses,141.5
district,830,,Gert Sibande,Psychologists,0.8
district,830,,Gert Sibande,Radiographers,3.8
district,830,,Gert Sibande,Student nurses,
,,,Harry Gwala,Clinical Associates,1
,,,Harry Gwala,Dental practitioners,1
,,,Harry Gwala,Dental specialists,
,,,Harry Gwala,Dental therapists,1.2
,,,Harry Gwala,Enrolled nurses,78
,,,Harry Gwala,Environmental health practitioners per 100 000 population,1.4
,,,Harry Gwala,Medical practitioners,15.9
,,,Harry Gwala,Medical researchers,
,,,Harry Gwala,Medical specialists,0.2
,,,Harry Gwala,Nursing assistants,62.1
,,,Harry Gwala,Occupational therapists,2
,,,Harry Gwala,Pharmacists,6.9
,,,Harry Gwala,Physiotherapists,2.4
,,,Harry Gwala,Professional nurses,153.8
,,,Harry Gwala,Psychologists,0.6
,,,Harry Gwala,Radiographers,3.3
,,,Harry Gwala,Student nurses,
district,214,,Joe Gqabi,Clinical Associates,2.8
district,214,,Joe Gqabi,Dental practitioners,2.2
district,214,,Joe Gqabi,Dental specialists,
district,214,,Joe Gqabi,Dental therapists,
district,214,,Joe Gqabi,Enrolled nurses,46.9
district,214,,Joe Gqabi,Environmental health practitioners per 100 000 population,0.6
district,214,,Joe Gqabi,Medical practitioners,19.8
district,214,,Joe Gqabi,Medical researchers,
district,214,,Joe Gqabi,Medical specialists,
district,214,,Joe Gqabi,Nursing assistants,81.5
district,214,,Joe Gqabi,Occupational therapists,2.2
district,214,,Joe Gqabi,Pharmacists,8.1
district,214,,Joe Gqabi,Physiotherapists,1.4
district,214,,Joe Gqabi,Professional nurses,162.2
district,214,,Joe Gqabi,Psychologists,
district,214,,Joe Gqabi,Radiographers,5.9
district,214,,Joe Gqabi,Student nurses,
district,345,,John Taolo Gaetsewe,Clinical Associates,0.9
district,345,,John Taolo Gaetsewe,Dental practitioners,0.9
district,345,,John Taolo Gaetsewe,Dental specialists,
district,345,,John Taolo Gaetsewe,Dental therapists,
district,345,,John Taolo Gaetsewe,Enrolled nurses,10.8
district,345,,John Taolo Gaetsewe,Environmental health practitioners per 100 000 population,0.9
district,345,,John Taolo Gaetsewe,Medical practitioners,9.4
district,345,,John Taolo Gaetsewe,Medical researchers,
district,345,,John Taolo Gaetsewe,Medical specialists,0.5
district,345,,John Taolo Gaetsewe,Nursing assistants,54.2
district,345,,John Taolo Gaetsewe,Occupational therapists,1.9
district,345,,John Taolo Gaetsewe,Pharmacists,5.7
district,345,,John Taolo Gaetsewe,Physiotherapists,2.4
district,345,,John Taolo Gaetsewe,Professional nurses,127.7
district,345,,John Taolo Gaetsewe,Psychologists,
district,345,,John Taolo Gaetsewe,Radiographers,3.3
district,345,,John Taolo Gaetsewe,Student nurses,
,,,King Cetshwayo,Clinical Associates,0.5
,,,King Cetshwayo,Dental practitioners,1.6
,,,King Cetshwayo,Dental specialists,
,,,King Cetshwayo,Dental therapists,0.4
,,,King Cetshwayo,Enrolled nurses,118.6
,,,King Cetshwayo,Environmental health practitioners per 100 000 population,0.9
,,,King Cetshwayo,Medical practitioners,36.7
,,,King Cetshwayo,Medical researchers,0.1
,,,King Cetshwayo,Medical specialists,4
,,,King Cetshwayo,Nursing assistants,52.7
,,,King Cetshwayo,Occupational therapists,1.2
,,,King Cetshwayo,Pharmacists,7.8
,,,King Cetshwayo,Physiotherapists,1.4
,,,King Cetshwayo,Professional nurses,175
,,,King Cetshwayo,Psychologists,0.3
,,,King Cetshwayo,Radiographers,5
,,,King Cetshwayo,Student nurses,11
province,KZN,,KwaZulu-Natal,Clinical Associates,1.2
province,KZN,,KwaZulu-Natal,Dental practitioners,1.5
province,KZN,,KwaZulu-Natal,Dental specialists,
province,KZN,,KwaZulu-Natal,Dental therapists,1
province,KZN,,KwaZulu-Natal,Enrolled nurses,93.9
province,KZN,,KwaZulu-Natal,Environmental health practitioners per 100 000 population,0.8
province,KZN,,KwaZulu-Natal,Medical practitioners,35.8
province,KZN,,KwaZulu-Natal,Medical researchers,0
province,KZN,,KwaZulu-Natal,Medical specialists,8.2
province,KZN,,KwaZulu-Natal,Nursing assistants,58.9
province,KZN,,KwaZulu-Natal,Occupational therapists,1.8
province,KZN,,KwaZulu-Natal,Pharmacists,8.6
province,KZN,,KwaZulu-Natal,Physiotherapists,3.2
province,KZN,,KwaZulu-Natal,Professional nurses,168.5
province,KZN,,KwaZulu-Natal,Psychologists,0.8
province,KZN,,KwaZulu-Natal,Radiographers,6
province,KZN,,KwaZulu-Natal,Student nurses,6
district,418,,Lejweleputswa,Clinical Associates,0.7
district,418,,Lejweleputswa,Dental practitioners,1.8
district,418,,Lejweleputswa,Dental specialists,
district,418,,Lejweleputswa,Dental therapists,
district,418,,Lejweleputswa,Enrolled nurses,40.7
district,418,,Lejweleputswa,Environmental health practitioners per 100 000 population,1.8
district,418,,Lejweleputswa,Medical practitioners,18.3
district,418,,Lejweleputswa,Medical researchers,
district,418,,Lejweleputswa,Medical specialists,1.2
district,418,,Lejweleputswa,Nursing assistants,30.9
district,418,,Lejweleputswa,Occupational therapists,2
district,418,,Lejweleputswa,Pharmacists,8.9
district,418,,Lejweleputswa,Physiotherapists,1.3
district,418,,Lejweleputswa,Professional nurses,70.8
district,418,,Lejweleputswa,Psychologists,
district,418,,Lejweleputswa,Radiographers,2.9
district,418,,Lejweleputswa,Student nurses,
province,LIM,,Limpopo,Clinical Associates,0.2
province,LIM,,Limpopo,Dental practitioners,3.4
province,LIM,,Limpopo,Dental specialists,0
province,LIM,,Limpopo,Dental therapists,2.5
province,LIM,,Limpopo,Enrolled nurses,70.4
province,LIM,,Limpopo,Environmental health practitioners per 100 000 population,1.2
province,LIM,,Limpopo,Medical practitioners,24.5
province,LIM,,Limpopo,Medical researchers,0
province,LIM,,Limpopo,Medical specialists,1.3
province,LIM,,Limpopo,Nursing assistants,83.5
province,LIM,,Limpopo,Occupational therapists,4.1
province,LIM,,Limpopo,Pharmacists,10.8
province,LIM,,Limpopo,Physiotherapists,3.4
province,LIM,,Limpopo,Professional nurses,165.2
province,LIM,,Limpopo,Psychologists,2.2
province,LIM,,Limpopo,Radiographers,3.5
province,LIM,,Limpopo,Student nurses,5.2
municipality,4940,,Mangaung,Clinical Associates,0.6
municipality,4940,,Mangaung,Dental practitioners,3.7
municipality,4940,,Mangaung,Dental specialists,0.2
municipality,4940,,Mangaung,Dental therapists,
municipality,4940,,Mangaung,Enrolled nurses,58.8
municipality,4940,,Mangaung,Environmental health practitioners per 100 000 population,2.2
municipality,4940,,Mangaung,Medical practitioners,46.5
municipality,4940,,Mangaung,Medical researchers,0.3
municipality,4940,,Mangaung,Medical specialists,45.1
municipality,4940,,Mangaung,Nursing assistants,169
municipality,4940,,Mangaung,Occupational therapists,5.6
municipality,4940,,Mangaung,Pharmacists,19.7
municipality,4940,,Mangaung,Physiotherapists,6.2
municipality,4940,,Mangaung,Professional nurses,161.2
municipality,4940,,Mangaung,Psychologists,2.5
municipality,4940,,Mangaung,Radiographers,13
municipality,4940,,Mangaung,Student nurses,
district,933,,Mopani,Clinical Associates,0.3
district,933,,Mopani,Dental practitioners,2.8
district,933,,Mopani,Dental specialists,
district,933,,Mopani,Dental therapists,2.3
district,933,,Mopani,Enrolled nurses,63
district,933,,Mopani,Environmental health practitioners per 100 000 population,1.3
district,933,,Mopani,Medical practitioners,17.2
district,933,,Mopani,Medical researchers,
district,933,,Mopani,Medical specialists,0.7
district,933,,Mopani,Nursing assistants,82.1
district,933,,Mopani,Occupational therapists,3.5
district,933,,Mopani,Pharmacists,8
district,933,,Mopani,Physiotherapists,2.9
district,933,,Mopani,Professional nurses,154
district,933,,Mopani,Psychologists,2.1
district,933,,Mopani,Radiographers,2.4
district,933,,Mopani,Student nurses,12.3
province,MP,,Mpumalanga,Clinical Associates,1.7
province,MP,,Mpumalanga,Dental practitioners,2.7
province,MP,,Mpumalanga,Dental specialists,0
province,MP,,Mpumalanga,Dental therapists,0.4
province,MP,,Mpumalanga,Enrolled nurses,46.3
province,MP,,Mpumalanga,Environmental health practitioners per 100 000 population,1.3
province,MP,,Mpumalanga,Medical practitioners,26.1
province,MP,,Mpumalanga,Medical researchers,
province,MP,,Mpumalanga,Medical specialists,1.9
province,MP,,Mpumalanga,Nursing assistants,37
province,MP,,Mpumalanga,Occupational therapists,2.4
province,MP,,Mpumalanga,Pharmacists,8.1
province,MP,,Mpumalanga,Physiotherapists,2.7
province,MP,,Mpumalanga,Professional nurses,142.1
province,MP,,Mpumalanga,Psychologists,1
province,MP,,Mpumalanga,Radiographers,3.6
province,MP,,Mpumalanga,Student nurses,14.6
district,306,,Namakwa,Clinical Associates,7.5
district,306,,Namakwa,Dental practitioners,
