geo_level,geo_code,geo_version,name,variable,value
province,KZN,,KwaZulu-Natal,Diseases of the skin and subcutaneous tissue (L00-L99),5128
province,KZN,,KwaZulu-Natal,Symptoms and signs not elsewhere classified (R00-R99),297715
province,KZN,,KwaZulu-Natal,Diseases of the circulatory system (I00-I99),320196
province,KZN,,KwaZulu-Natal,Congenital malformations (Q00-Q99),8340
province,KZN,,KwaZulu-Natal,Diseases of the ear and mastoid process (H60-H95),323
province,KZN,,KwaZulu-Natal,Diseases of the respiratory system (J00-J99),221371
province,KZN,,KwaZulu-Natal,Perinatal conditions (P00-P96),152902
province,KZN,,KwaZulu-Natal,Certain infectious and parasitic diseases (A00-B99),596716
province,KZN,,KwaZulu-Natal,Diseases of the eye and adnexa (H00-H59),120
province,KZN,,KwaZulu-Natal,Neoplasms (C00-D48),113628
province,KZN,,KwaZulu-Natal,Endocrine; nutritional and metabolic diseases (E00-E90),120210
province,KZN,,KwaZulu-Natal,Mental and behavioural disorders (F00-F99),5969
province,KZN,,KwaZulu-Natal,Diseases of the nervous system (G00-G99),55899
province,KZN,,KwaZulu-Natal,External causes of morbidity and mortality (V01-Y98),218031
province,KZN,,KwaZulu-Natal,Diseases of the blood and immune mechanism (D50-D89,49039
province,LIM,,Limpopo,Diseases of the eye and adnexa (H00-H59),95
province,LIM,,Limpopo,Diseases of the musculoskeletal system etc. (M00-M99),4363
province,LIM,,Limpopo,Congenital malformations (Q00-Q99),2860
province,LIM,,Limpopo,Diseases of the skin and subcutaneous tissue (L00-L99),2531
province,LIM,,Limpopo,Diseases of the circulatory system (I00-I99),126099
province,LIM,,Limpopo,Diseases of the respiratory system (J00-J99),121749
province,LIM,,Limpopo,Diseases of the blood and immune mechanism (D50-D89,24821
province,LIM,,Limpopo,Endocrine; nutritional and metabolic diseases (E00-E90),46745
province,LIM,,Limpopo,External causes of morbidity and mortality (V01-Y98),73734
province,LIM,,Limpopo,Neoplasms (C00-D48),43673
province,LIM,,Limpopo,Mental and behavioural disorders (F00-F99),2025
province,LIM,,Limpopo,Certain infectious and parasitic diseases (A00-B99),178401
province,LIM,,Limpopo,Symptoms and signs not elsewhere classified (R00-R99),156469
province,LIM,,Limpopo,Pregnancy; childbirth and puerperium (O00-O99),2411
province,LIM,,Limpopo,Diseases of the genitourinary system (N00-N99),15101
province,LIM,,Limpopo,Perinatal conditions (P00-P96),42268
province,LIM,,Limpopo,Diseases of the ear and mastoid process (H60-H95),145
province,LIM,,Limpopo,Diseases of the digestive system (K00-K93),31737
province,LIM,,Limpopo,Diseases of the nervous system (G00-G99),20122
province,MP,,Mpumalanga,Pregnancy; childbirth and puerperium (O00-O99),2037
province,MP,,Mpumalanga,Diseases of the eye and adnexa (H00-H59),42
province,MP,,Mpumalanga,Certain infectious and parasitic diseases (A00-B99),194236
province,MP,,Mpumalanga,Diseases of the blood and immune mechanism (D50-D89,32306
province,MP,,Mpumalanga,Neoplasms (C00-D48),34865
province,MP,,Mpumalanga,External causes of morbidity and mortality (V01-Y98),71580
province,MP,,Mpumalanga,Perinatal conditions (P00-P96),48989
province,MP,,Mpumalanga,Diseases of the musculoskeletal system etc. (M00-M99),1599
province,MP,,Mpumalanga,Diseases of the genitourinary system (N00-N99),10864
province,MP,,Mpumalanga,Diseases of the skin and subcutaneous tissue (L00-L99),2198
province,MP,,Mpumalanga,Diseases of the digestive system (K00-K93),25575
province,MP,,Mpumalanga,Diseases of the ear and mastoid process (H60-H95),147
province,MP,,Mpumalanga,Endocrine; nutritional and metabolic diseases (E00-E90),37275
province,MP,,Mpumalanga,Diseases of the nervous system (G00-G99),19847
province,MP,,Mpumalanga,Symptoms and signs not elsewhere classified (R00-R99),63945
province,MP,,Mpumalanga,Diseases of the circulatory system (I00-I99),109763
province,MP,,Mpumalanga,Congenital malformations (Q00-Q99),2386
province,MP,,Mpumalanga,Diseases of the respiratory system (J00-J99),102493
province,MP,,Mpumalanga,Mental and behavioural disorders (F00-F99),1694
province,NW,,North West,Diseases of the digestive system (K00-K93),17097
province,NW,,North West,Diseases of the genitourinary system (N00-N99),10812
province,NW,,North West,Neoplasms (C00-D48),38701
province,NW,,North West,Diseases of the circulatory system (I00-I99),123492
province,NW,,North West,Endocrine; nutritional and metabolic diseases (E00-E90),33990
province,NW,,North West,Diseases of the ear and mastoid process (H60-H95),151
province,NW,,North West,External causes of morbidity and mortality (V01-Y98),61074
province,NW,,North West,Diseases of the musculoskeletal system etc. (M00-M99),2951
province,NW,,North West,Symptoms and signs not elsewhere classified (R00-R99),86576
province,NW,,North West,Certain infectious and parasitic diseases (A00-B99),166285
province,NW,,North West,Diseases of the nervous system (G00-G99),15008
province,NW,,North West,Mental and behavioural disorders (F00-F99),1890
province,NW,,North West,Diseases of the blood and immune mechanism (D50-D89,30187
province,NW,,North West,Diseases of the respiratory system (J00-J99),107424
province,NW,,North West,Diseases of the skin and subcutaneous tissue (L00-L99),1730
province,NW,,North West,Diseases of the eye and adnexa (H00-H59),78
province,NW,,North West,Perinatal conditions (P00-P96),55909
province,NW,,North West,Congenital malformations (Q00-Q99),2710
province,NW,,North West,Pregnancy; childbirth and puerperium (O00-O99),1785
province,NC,,Northern Cape,Diseases of the ear and mastoid process (H60-H95),53
province,NC,,Northern Cape,Diseases of the eye and adnexa (H00-H59),13
province,NC,,Northern Cape,Pregnancy; childbirth and puerperium (O00-O99),467
province,NC,,Northern Cape,Certain infectious and parasitic diseases (A00-B99),55875
province,NC,,Northern Cape,Perinatal conditions (P00-P96),17782
province,NC,,Northern Cape,Symptoms and signs not elsewhere classified (R00-R99),28780
province,NC,,Northern Cape,Endocrine; nutritional and metabolic diseases (E00-E90),13401
province,NC,,Northern Cape,Diseases of the circulatory system (I00-I99),46237
province,NC,,Northern Cape,Neoplasms (C00-D48),23382
province,NC,,Northern Cape,Diseases of the genitourinary system (N00-N99),3069
province,NC,,Northern Cape,Diseases of the respiratory system (J00-J99),34143
province,NC,,Northern Cape,Diseases of the blood and immune mechanism (D50-D89,8673
province,NC,,Northern Cape,Diseases of the musculoskeletal system etc. (M00-M99),807
province,NC,,Northern Cape,Congenital malformations (Q00-Q99),1136
province,NC,,Northern Cape,Mental and behavioural disorders (F00-F99),1060
province,NC,,Northern Cape,External causes of morbidity and mortality (V01-Y98),27122
province,NC,,Northern Cape,Diseases of the skin and subcutaneous tissue (L00-L99),605
province,NC,,Northern Cape,Diseases of the digestive system (K00-K93),7407
province,NC,,Northern Cape,Diseases of the nervous system (G00-G99),5688
country,ZA,,South Africa,Congenital malformations (Q00-Q99),42337
country,ZA,,South Africa,Symptoms and signs not elsewhere classified (R00-R99),1309006
country,ZA,,South Africa,Perinatal conditions (P00-P96),628635
country,ZA,,South Africa,External causes of morbidity and mortality (V01-Y98),1036023
country,ZA,,South Africa,Pregnancy; childbirth and puerperium (O00-O99),22626
country,ZA,,South Africa,Certain infectious and parasitic diseases (A00-B99),2201321
country,ZA,,South Africa,Neoplasms (C00-D48),705130
country,ZA,,South Africa,Diseases of the blood and immune mechanism (D50-D89,289329
country,ZA,,South Africa,Endocrine; nutritional and metabolic diseases (E00-E90),520951
country,ZA,,South Africa,Mental and behavioural disorders (F00-F99),36040
country,ZA,,South Africa,Diseases of the nervous system (G00-G99),244414
country,ZA,,South Africa,Diseases of the eye and adnexa (H00-H59),611
country,ZA,,South Africa,Diseases of the circulatory system (I00-I99),1564475
country,ZA,,South Africa,Diseases of the respiratory system (J00-J99),1192405
country,ZA,,South Africa,Diseases of the ear and mastoid process (H60-H95),1585
country,ZA,,South Africa,Diseases of the digestive system (K00-K93),268927
country,ZA,,South Africa,Diseases of the genitourinary system (N00-N99),154115
country,ZA,,South Africa,Diseases of the skin and subcutaneous tissue (L00-L99),23678
country,ZA,,South Africa,Diseases of the musculoskeletal system etc. (M00-M99),35769
province,WC,,Western Cape,Diseases of the circulatory system (I00-I99),178696
province,WC,,Western Cape,Pregnancy; childbirth and puerperium (O00-O99),1024
province,WC,,Western Cape,Neoplasms (C00-D48),136870
province,WC,,Western Cape,Diseases of the respiratory system (J00-J99),73324
province,WC,,Western Cape,Diseases of the blood and immune mechanism (D50-D89,10123
province,WC,,Western Cape,Diseases of the genitourinary system (N00-N99),13617
province,WC,,Western Cape,Endocrine; nutritional and metabolic diseases (E00-E90),63191
province,WC,,Western Cape,Congenital malformations (Q00-Q99),5961
province,WC,,Western Cape,Symptoms and signs not elsewhere classified (R00-R99),55118
province,WC,,Western Cape,External causes of morbidity and mortality (V01-Y98),129172
province,WC,,Western Cape,Diseases of the digestive system (K00-K93),20425
province,WC,,Western Cape,Diseases of the nervous system (G00-G99),19753
province,WC,,Western Cape,Diseases of the musculoskeletal system etc. (M00-M99),3290
province,WC,,Western Cape,Diseases of the eye and adnexa (H00-H59),40
province,WC,,Western Cape,Diseases of the skin and subcutaneous tissue (L00-L99),1803
province,WC,,Western Cape,Diseases of the ear and mastoid process (H60-H95),98
province,WC,,Western Cape,Perinatal conditions (P00-P96),50644
province,WC,,Western Cape,Mental and behavioural disorders (F00-F99),6762
province,WC,,Western Cape,Certain infectious and parasitic diseases (A00-B99),138896
